species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_MD_GA08J	0_pi_MD_GA08K	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_MD_GA08J	4_pi_MD_GA08K	4_pi_between	4_pi_total
melitaea_didyma	TRINITY_DN12342_c0_g1(+)	didyma.TRINITY_DN12342_c0_g1	NA	164	1	0	163	263	257	6	0	0	0	0.02281369	0.0	0.01140684	0.01140684	56	45	8	0	0	3	0.14285714	0.0	0.125	0.10714286
melitaea_didyma	TRINITY_DN12345_c0_g1(+)	didyma.TRINITY_DN12345_c0_g1	NA	19	0	0	19	36	36	0	0	0	0	0.0	0.0	0.0	0.0	7	6	0	0	1	0	0.14285714	0.14285714	0.07142857	0.09523809
melitaea_didyma	TRINITY_DN12349_c0_g1(+)	didyma.TRINITY_DN12349_c0_g1	NA	187	0	0	187	354	353	0	1	0	0	0.0	0.00282486	0.00141243	0.00141243	56	56	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12351_c0_g1(-)	didyma.TRINITY_DN12351_c0_g1	NA	88	0	0	88	164	163	1	0	0	0	0.00609756	0.0	0.00304878	0.00304878	37	36	1	0	0	0	0.02702703	0.0	0.01351351	0.01351351
melitaea_didyma	TRINITY_DN12352_c0_g1(-)	didyma.TRINITY_DN12352_c0_g1	OG0001658	100	0	0	100	187	187	0	0	0	0	0.0	0.0	0.0	0.0	34	33	1	0	0	0	0.02941176	0.0	0.01470588	0.01470588
melitaea_didyma	TRINITY_DN12354_c0_g1(+)	didyma.TRINITY_DN12354_c0_g1	NA	89	0	0	89	153	153	0	0	0	0	0.0	0.0	0.0	0.0	32	27	2	3	0	0	0.0625	0.09375	0.078125	0.078125
melitaea_didyma	TRINITY_DN12356_c0_g1(+)	didyma.TRINITY_DN12356_c0_g1	NA	228	0	0	228	428	426	2	0	0	0	0.0046729	0.0	0.00233645	0.00233645	107	100	7	0	0	0	0.06542056	0.0	0.03271028	0.03271028
melitaea_didyma	TRINITY_DN12358_c0_g1(+)	didyma.TRINITY_DN12358_c0_g1	OG0001867	189	0	0	189	356	356	0	0	0	0	0.0	0.0	0.0	0.0	100	97	1	2	0	0	0.01	0.02	0.015	0.015
melitaea_didyma	TRINITY_DN12359_c0_g1(+)	didyma.TRINITY_DN12359_c0_g1	NA	88	0	0	88	167	166	0	1	0	0	0.0	0.00598802	0.00299401	0.00299401	22	20	0	2	0	0	0.0	0.09090909	0.04545455	0.04545455
melitaea_didyma	TRINITY_DN12360_c0_g1(+)	didyma.TRINITY_DN12360_c0_g1	NA	98	0	2	96	171	167	0	3	1	0	0.00584795	0.02339181	0.01169591	0.01267057	29	28	0	1	0	0	0.0	0.03448276	0.01724138	0.01724138
melitaea_didyma	TRINITY_DN12363_c0_g1(+)	didyma.TRINITY_DN12363_c0_g1	OG0003882	332	0	0	332	639	637	1	1	0	0	0.00156495	0.00156495	0.00156495	0.00156495	156	155	0	1	0	0	0.0	0.00641026	0.00320513	0.00320513
melitaea_didyma	TRINITY_DN12364_c0_g1(-)	didyma.TRINITY_DN12364_c0_g1	NA	152	0	0	152	280	280	0	0	0	0	0.0	0.0	0.0	0.0	86	83	0	1	2	0	0.02325581	0.03488372	0.01744186	0.02131783
melitaea_didyma	TRINITY_DN12365_c0_g1(+)	didyma.TRINITY_DN12365_c0_g1	NA	10	0	0	10	17	17	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12366_c0_g1(-)	didyma.TRINITY_DN12366_c0_g1	NA	51	0	0	51	98	98	0	0	0	0	0.0	0.0	0.0	0.0	16	16	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12367_c0_g1(-)	didyma.TRINITY_DN12367_c0_g1	NA	239	0	0	239	457	456	0	1	0	0	0.0	0.00218818	0.00109409	0.00109409	66	65	0	1	0	0	0.0	0.01515152	0.00757576	0.00757576
melitaea_didyma	TRINITY_DN12368_c0_g1(+)	didyma.TRINITY_DN12368_c0_g1	NA	91	0	0	91	175	175	0	0	0	0	0.0	0.0	0.0	0.0	39	39	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12369_c0_g1(+)	didyma.TRINITY_DN12369_c0_g1	NA	61	0	1	60	99	96	3	0	0	0	0.03030303	0.0	0.01515152	0.01515152	19	15	2	0	2	0	0.21052632	0.10526316	0.10526316	0.12280702
melitaea_didyma	TRINITY_DN12373_c0_g1(-)	didyma.TRINITY_DN12373_c0_g1	NA	34	1	1	32	61	58	1	0	2	0	0.04918033	0.03278689	0.02459016	0.03005464	8	8	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12375_c0_g1(+)	didyma.TRINITY_DN12375_c0_g1	NA	10	0	0	10	21	21	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12376_c0_g1(+)	didyma.TRINITY_DN12376_c0_g1	OG0002984	54	0	0	54	104	104	0	0	0	0	0.0	0.0	0.0	0.0	21	20	0	0	1	0	0.04761905	0.04761905	0.02380952	0.03174603
melitaea_didyma	TRINITY_DN12379_c0_g1(+)	didyma.TRINITY_DN12379_c0_g1	NA	205	0	0	205	385	385	0	0	0	0	0.0	0.0	0.0	0.0	107	104	0	1	0	2	0.0	0.00934579	0.02336449	0.01713396
melitaea_didyma	TRINITY_DN12380_c0_g1(-)	didyma.TRINITY_DN12380_c0_g1	NA	107	0	0	107	200	199	0	1	0	0	0.0	0.005	0.0025	0.0025	50	46	4	0	0	0	0.08	0.0	0.04	0.04
melitaea_didyma	TRINITY_DN12381_c0_g1(+)	didyma.TRINITY_DN12381_c0_g1	NA	317	0	0	317	588	586	1	0	0	1	0.00170068	0.0	0.00255102	0.00198413	131	128	0	3	0	0	0.0	0.02290076	0.01145038	0.01145038
melitaea_didyma	TRINITY_DN12383_c0_g1(+)	didyma.TRINITY_DN12383_c0_g1	NA	58	0	0	58	107	107	0	0	0	0	0.0	0.0	0.0	0.0	18	18	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12390_c0_g1(+)	didyma.TRINITY_DN12390_c0_g1	NA	9	0	0	9	17	17	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12392_c0_g1(+)	didyma.TRINITY_DN12392_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_didyma	TRINITY_DN12395_c0_g1(+)	didyma.TRINITY_DN12395_c0_g1	NA	32	0	0	32	59	59	0	0	0	0	0.0	0.0	0.0	0.0	14	13	1	0	0	0	0.07142857	0.0	0.03571429	0.03571429
melitaea_didyma	TRINITY_DN12396_c0_g1(+)	didyma.TRINITY_DN12396_c0_g1	OG0002911	275	0	0	275	510	510	0	0	0	0	0.0	0.0	0.0	0.0	95	95	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12399_c0_g1(+)	didyma.TRINITY_DN12399_c0_g1	NA	14	0	0	14	26	25	0	1	0	0	0.0	0.03846154	0.01923077	0.01923077	3	3	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12403_c0_g1(+)	didyma.TRINITY_DN12403_c0_g1	OG0001662	339	0	0	339	654	654	0	0	0	0	0.0	0.0	0.0	0.0	165	163	1	1	0	0	0.00606061	0.00606061	0.00606061	0.00606061
melitaea_didyma	TRINITY_DN12405_c0_g1(+)	didyma.TRINITY_DN12405_c0_g1	NA	118	0	0	118	226	226	0	0	0	0	0.0	0.0	0.0	0.0	43	43	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12407_c0_g1(+)	didyma.TRINITY_DN12407_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_didyma	TRINITY_DN12408_c0_g1(-)	didyma.TRINITY_DN12408_c0_g1	NA	153	0	0	153	293	293	0	0	0	0	0.0	0.0	0.0	0.0	70	69	0	0	0	1	0.0	0.0	0.01428571	0.00952381
melitaea_didyma	TRINITY_DN12409_c0_g1(-)	didyma.TRINITY_DN12409_c0_g1	OG0002367	223	0	0	223	417	417	0	0	0	0	0.0	0.0	0.0	0.0	92	88	4	0	0	0	0.04347826	0.0	0.02173913	0.02173913
melitaea_didyma	TRINITY_DN12410_c0_g1(+)	didyma.TRINITY_DN12410_c0_g1	NA	55	0	0	55	97	97	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12412_c0_g1(+)	didyma.TRINITY_DN12412_c0_g1	NA	121	0	0	121	240	240	0	0	0	0	0.0	0.0	0.0	0.0	45	45	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12416_c0_g1(+)	didyma.TRINITY_DN12416_c0_g1	NA	65	0	0	65	122	122	0	0	0	0	0.0	0.0	0.0	0.0	24	24	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12417_c0_g1(+)	didyma.TRINITY_DN12417_c0_g1	OG0001498	51	0	0	51	95	94	0	1	0	0	0.0	0.01052632	0.00526316	0.00526316	13	12	0	1	0	0	0.0	0.07692308	0.03846154	0.03846154
melitaea_didyma	TRINITY_DN12418_c0_g1(+)	didyma.TRINITY_DN12418_c0_g1	NA	216	0	0	216	388	386	0	0	0	2	0.0	0.0	0.00515464	0.00343643	67	61	1	0	0	5	0.01492537	0.0	0.08208955	0.05721393
melitaea_didyma	TRINITY_DN12420_c0_g1(-)	didyma.TRINITY_DN12420_c0_g1	NA	77	0	0	77	145	144	1	0	0	0	0.00689655	0.0	0.00344828	0.00344828	34	32	1	0	1	0	0.05882353	0.02941176	0.02941176	0.03431372
melitaea_didyma	TRINITY_DN12422_c0_g1(-)	didyma.TRINITY_DN12422_c0_g1	NA	25	0	0	25	48	48	0	0	0	0	0.0	0.0	0.0	0.0	12	11	0	1	0	0	0.0	0.08333333	0.04166667	0.04166667
melitaea_didyma	TRINITY_DN12423_c0_g1(+)	didyma.TRINITY_DN12423_c0_g1	OG0002090	41	0	0	41	83	83	0	0	0	0	0.0	0.0	0.0	0.0	19	18	1	0	0	0	0.05263158	0.0	0.02631579	0.02631579
melitaea_didyma	TRINITY_DN12424_c0_g1(+)	didyma.TRINITY_DN12424_c0_g1	NA	17	0	0	17	30	29	1	0	0	0	0.03333333	0.0	0.01666667	0.01666667	9	8	0	1	0	0	0.0	0.11111111	0.05555556	0.05555556
melitaea_didyma	TRINITY_DN12425_c0_g1(-)	didyma.TRINITY_DN12425_c0_g1	NA	74	0	0	74	132	131	0	1	0	0	0.0	0.00757576	0.00378788	0.00378788	26	24	1	0	0	1	0.03846154	0.0	0.05769231	0.0448718
melitaea_didyma	TRINITY_DN12432_c0_g1(-)	didyma.TRINITY_DN12432_c0_g1	NA	4	0	0	4	6	6	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12435_c0_g1(+)	didyma.TRINITY_DN12435_c0_g1	OG0001597	15	0	0	15	29	29	0	0	0	0	0.0	0.0	0.0	0.0	5	4	1	0	0	0	0.2	0.0	0.1	0.1
melitaea_didyma	TRINITY_DN12439_c0_g1(-)	didyma.TRINITY_DN12439_c0_g1	NA	18	0	0	18	34	34	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12440_c0_g1(+)	didyma.TRINITY_DN12440_c0_g1	NA	51	0	0	51	100	100	0	0	0	0	0.0	0.0	0.0	0.0	25	25	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12441_c0_g1(+)	didyma.TRINITY_DN12441_c0_g1	NA	71	0	0	71	131	131	0	0	0	0	0.0	0.0	0.0	0.0	28	26	0	2	0	0	0.0	0.07142857	0.03571429	0.03571429
melitaea_didyma	TRINITY_DN12443_c0_g1(+)	didyma.TRINITY_DN12443_c0_g1	NA	82	0	0	82	143	142	0	0	0	1	0.0	0.0	0.00699301	0.00466201	23	21	0	0	0	2	0.0	0.0	0.08695652	0.05797101
melitaea_didyma	TRINITY_DN12452_c0_g1(+)	didyma.TRINITY_DN12452_c0_g1	NA	40	0	0	40	81	81	0	0	0	0	0.0	0.0	0.0	0.0	15	15	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12453_c0_g1(+)	didyma.TRINITY_DN12453_c0_g1	NA	61	0	0	61	110	110	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12456_c0_g1(+)	didyma.TRINITY_DN12456_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_didyma	TRINITY_DN12457_c0_g1(+)	didyma.TRINITY_DN12457_c0_g1	NA	102	0	0	102	186	184	0	2	0	0	0.0	0.01075269	0.00537634	0.00537634	36	32	1	1	2	0	0.08333333	0.08333333	0.05555556	0.06481482
melitaea_didyma	TRINITY_DN12461_c0_g1(+)	didyma.TRINITY_DN12461_c0_g1	NA	4	0	0	4	9	9	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12463_c0_g1(+)	didyma.TRINITY_DN12463_c0_g1	NA	64	0	0	64	117	117	0	0	0	0	0.0	0.0	0.0	0.0	24	23	1	0	0	0	0.04166667	0.0	0.02083333	0.02083333
melitaea_didyma	TRINITY_DN12464_c0_g1(+)	didyma.TRINITY_DN12464_c0_g1	NA	20	0	0	20	33	33	0	0	0	0	0.0	0.0	0.0	0.0	8	6	1	0	1	0	0.25	0.125	0.125	0.14583333
melitaea_didyma	TRINITY_DN12465_c0_g1(+)	didyma.TRINITY_DN12465_c0_g1	NA	86	0	0	86	159	159	0	0	0	0	0.0	0.0	0.0	0.0	28	28	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12470_c0_g1(+)	didyma.TRINITY_DN12470_c0_g1	NA	7	0	0	7	13	13	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12474_c0_g1(+)	didyma.TRINITY_DN12474_c0_g1	NA	76	0	0	76	156	156	0	0	0	0	0.0	0.0	0.0	0.0	36	36	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12475_c0_g1(+)	didyma.TRINITY_DN12475_c0_g1	OG0001965	12	0	0	12	22	21	1	0	0	0	0.04545455	0.0	0.02272727	0.02272727	6	6	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12479_c0_g1(+)	didyma.TRINITY_DN12479_c0_g1	NA	194	0	0	194	364	363	0	0	0	1	0.0	0.0	0.00274725	0.0018315	70	69	0	0	0	1	0.0	0.0	0.01428571	0.00952381
melitaea_didyma	TRINITY_DN12480_c0_g1(+)	didyma.TRINITY_DN12480_c0_g1	OG0002504	514	0	0	514	988	987	1	0	0	0	0.00101215	0.0	0.00050607	0.00050607	204	202	0	0	0	2	0.0	0.0	0.00980392	0.00653595
melitaea_didyma	TRINITY_DN12487_c0_g1(-)	didyma.TRINITY_DN12487_c0_g1	NA	190	0	1	189	342	339	1	0	0	2	0.00292398	0.0	0.00730994	0.00536062	74	68	3	2	0	1	0.04054054	0.02702703	0.0472973	0.0427928
melitaea_didyma	TRINITY_DN12490_c0_g1(+)	didyma.TRINITY_DN12490_c0_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12491_c0_g1(+)	didyma.TRINITY_DN12491_c0_g1	NA	109	0	0	109	201	198	1	0	0	2	0.00497512	0.0	0.01243781	0.00912106	34	32	0	0	0	2	0.0	0.0	0.05882353	0.03921569
melitaea_didyma	TRINITY_DN12497_c0_g1(+)	didyma.TRINITY_DN12497_c0_g1	NA	64	0	0	64	123	123	0	0	0	0	0.0	0.0	0.0	0.0	23	23	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12499_c0_g1(+)	didyma.TRINITY_DN12499_c0_g1	NA	10	0	0	10	20	20	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12501_c0_g1(+)	didyma.TRINITY_DN12501_c0_g1	NA	24	0	1	23	39	36	2	0	0	1	0.05128205	0.0	0.05128205	0.04273504	11	10	1	0	0	0	0.09090909	0.0	0.04545455	0.04545455
melitaea_didyma	TRINITY_DN12503_c0_g1(+)	didyma.TRINITY_DN12503_c0_g1	NA	17	0	0	17	34	34	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12505_c0_g1(+)	didyma.TRINITY_DN12505_c0_g1	NA	28	0	0	28	52	52	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12512_c0_g1(+)	didyma.TRINITY_DN12512_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_didyma	TRINITY_DN12517_c0_g1(+)	didyma.TRINITY_DN12517_c0_g1	OG0001558	70	0	0	70	135	135	0	0	0	0	0.0	0.0	0.0	0.0	36	35	0	0	1	0	0.02777778	0.02777778	0.01388889	0.01851852
melitaea_didyma	TRINITY_DN12519_c0_g1(+)	didyma.TRINITY_DN12519_c0_g1	NA	131	0	0	131	257	257	0	0	0	0	0.0	0.0	0.0	0.0	47	46	0	1	0	0	0.0	0.0212766	0.0106383	0.0106383
melitaea_didyma	TRINITY_DN12521_c0_g1(+)	didyma.TRINITY_DN12521_c0_g1	NA	18	0	1	17	32	32	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12522_c0_g1(+)	didyma.TRINITY_DN12522_c0_g1	NA	58	0	0	58	109	109	0	0	0	0	0.0	0.0	0.0	0.0	19	18	1	0	0	0	0.05263158	0.0	0.02631579	0.02631579
melitaea_didyma	TRINITY_DN12526_c0_g1(-)	didyma.TRINITY_DN12526_c0_g1	NA	118	0	0	118	231	230	1	0	0	0	0.004329	0.0	0.0021645	0.0021645	35	35	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12529_c0_g1(+)	didyma.TRINITY_DN12529_c0_g1	NA	277	0	0	277	544	544	0	0	0	0	0.0	0.0	0.0	0.0	111	110	1	0	0	0	0.00900901	0.0	0.0045045	0.0045045
melitaea_didyma	TRINITY_DN12531_c0_g1(+)	didyma.TRINITY_DN12531_c0_g1	OG0001773	32	0	0	32	64	64	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12532_c0_g1(+)	didyma.TRINITY_DN12532_c0_g1	NA	252	1	0	251	462	460	0	0	0	2	0.0	0.0	0.004329	0.002886	94	87	3	0	0	4	0.03191489	0.0	0.05851064	0.04432624
melitaea_didyma	TRINITY_DN12534_c0_g1(+)	didyma.TRINITY_DN12534_c0_g1	NA	235	0	0	235	445	444	1	0	0	0	0.00224719	0.0	0.0011236	0.0011236	87	84	0	0	3	0	0.03448276	0.03448276	0.01724138	0.02298851
melitaea_didyma	TRINITY_DN12540_c0_g1(+)	didyma.TRINITY_DN12540_c0_g1	NA	19	0	0	19	35	33	2	0	0	0	0.05714286	0.0	0.02857143	0.02857143	8	8	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12542_c0_g1(+)	didyma.TRINITY_DN12542_c0_g1	NA	187	0	0	187	340	339	0	0	0	1	0.0	0.0	0.00294118	0.00196079	70	67	3	0	0	0	0.04285714	0.0	0.02142857	0.02142857
melitaea_didyma	TRINITY_DN12545_c0_g1(+)	didyma.TRINITY_DN12545_c0_g1	NA	102	0	0	102	191	191	0	0	0	0	0.0	0.0	0.0	0.0	41	39	0	2	0	0	0.0	0.04878049	0.02439024	0.02439024
melitaea_didyma	TRINITY_DN12546_c0_g1(+)	didyma.TRINITY_DN12546_c0_g1	NA	136	0	0	136	249	248	0	1	0	0	0.0	0.00401606	0.00200803	0.00200803	51	49	1	0	0	1	0.01960784	0.0	0.02941176	0.02287581
melitaea_didyma	TRINITY_DN12547_c0_g1(+)	didyma.TRINITY_DN12547_c0_g1	OG0001643	24	0	0	24	46	46	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12548_c0_g1(+)	didyma.TRINITY_DN12548_c0_g1	NA	273	0	1	272	507	507	0	0	0	0	0.0	0.0	0.0	0.0	87	85	1	0	0	1	0.01149425	0.0	0.01724138	0.01340996
melitaea_didyma	TRINITY_DN12550_c0_g1(+)	didyma.TRINITY_DN12550_c0_g1	NA	65	0	0	65	130	130	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12552_c0_g1(+)	didyma.TRINITY_DN12552_c0_g1	NA	7	0	0	7	11	10	1	0	0	0	0.09090909	0.0	0.04545455	0.04545455	3	3	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12553_c0_g1(-)	didyma.TRINITY_DN12553_c0_g1	NA	65	0	0	65	125	125	0	0	0	0	0.0	0.0	0.0	0.0	27	26	0	0	0	1	0.0	0.0	0.03703704	0.02469136
melitaea_didyma	TRINITY_DN12554_c0_g1(+)	didyma.TRINITY_DN12554_c0_g1	NA	69	0	0	69	132	132	0	0	0	0	0.0	0.0	0.0	0.0	21	18	0	2	0	1	0.0	0.0952381	0.0952381	0.07936508
melitaea_didyma	TRINITY_DN12556_c0_g1(+)	didyma.TRINITY_DN12556_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_didyma	TRINITY_DN12559_c0_g1(-)	didyma.TRINITY_DN12559_c0_g1	NA	245	1	0	244	464	462	1	1	0	0	0.00215517	0.00215517	0.00215517	0.00215517	97	96	0	1	0	0	0.0	0.01030928	0.00515464	0.00515464
melitaea_didyma	TRINITY_DN12560_c0_g1(+)	didyma.TRINITY_DN12560_c0_g1	NA	71	0	0	71	131	131	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12561_c0_g1(+)	didyma.TRINITY_DN12561_c0_g1	NA	25	0	0	25	49	49	0	0	0	0	0.0	0.0	0.0	0.0	12	12	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12563_c0_g1(+)	didyma.TRINITY_DN12563_c0_g1	NA	88	0	0	88	161	159	0	0	0	2	0.0	0.0	0.01242236	0.00828157	26	26	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12566_c0_g1(+)	didyma.TRINITY_DN12566_c0_g1	NA	345	0	0	345	656	656	0	0	0	0	0.0	0.0	0.0	0.0	119	116	1	0	2	0	0.02521008	0.01680672	0.01260504	0.01540616
melitaea_didyma	TRINITY_DN12568_c0_g1(+)	didyma.TRINITY_DN12568_c0_g1	NA	25	0	1	24	47	47	0	0	0	0	0.0	0.0	0.0	0.0	8	7	1	0	0	0	0.125	0.0	0.0625	0.0625
melitaea_didyma	TRINITY_DN12569_c0_g1(-)	didyma.TRINITY_DN12569_c0_g1	NA	165	0	1	164	310	309	1	0	0	0	0.00322581	0.0	0.0016129	0.0016129	51	51	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12570_c0_g1(+)	didyma.TRINITY_DN12570_c0_g1	OG0002404	24	0	0	24	47	46	1	0	0	0	0.0212766	0.0	0.0106383	0.0106383	11	11	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12573_c0_g1(+)	didyma.TRINITY_DN12573_c0_g1	OG0001324	221	0	0	221	420	420	0	0	0	0	0.0	0.0	0.0	0.0	111	109	1	1	0	0	0.00900901	0.00900901	0.00900901	0.00900901
melitaea_didyma	TRINITY_DN12575_c0_g1(+)	didyma.TRINITY_DN12575_c0_g1	NA	10	0	0	10	18	18	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12576_c0_g1(+)	didyma.TRINITY_DN12576_c0_g1	NA	71	0	0	71	130	130	0	0	0	0	0.0	0.0	0.0	0.0	31	28	0	3	0	0	0.0	0.09677419	0.0483871	0.0483871
melitaea_didyma	TRINITY_DN12579_c0_g1(+)	didyma.TRINITY_DN12579_c0_g1	OG0001521	18	0	0	18	32	32	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12580_c0_g1(-)	didyma.TRINITY_DN12580_c0_g1	NA	5	0	0	5	10	10	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12581_c0_g1(+)	didyma.TRINITY_DN12581_c0_g1	NA	163	0	0	163	303	303	0	0	0	0	0.0	0.0	0.0	0.0	60	56	3	0	1	0	0.06666667	0.01666667	0.03333333	0.03611111
melitaea_didyma	TRINITY_DN12582_c1_g1(-)	didyma.TRINITY_DN12582_c1_g1	OG0001756	30	0	0	30	57	57	0	0	0	0	0.0	0.0	0.0	0.0	14	14	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12583_c0_g1(-)	didyma.TRINITY_DN12583_c0_g1	NA	18	0	0	18	33	33	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12584_c0_g1(+)	didyma.TRINITY_DN12584_c0_g1	OG0003251	43	0	0	43	78	78	0	0	0	0	0.0	0.0	0.0	0.0	16	16	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN12588_c0_g1(+)	didyma.TRINITY_DN12588_c0_g1	NA	385	0	0	385	749	749	0	0	0	0	0.0	0.0	0.0	0.0	167	163	0	3	0	1	0.0	0.01796407	0.01497006	0.01297405
melitaea_didyma	TRINITY_DN12589_c0_g1(+)	didyma.TRINITY_DN12589_c0_g1	NA	191	0	0	191	357	354	2	1	0	0	0.00560224	0.00280112	0.00420168	0.00420168	57	55	2	0	0	0	0.03508772	0.0	0.01754386	0.01754386
melitaea_didyma	TRINITY_DN12593_c0_g1(-)	didyma.TRINITY_DN12593_c0_g1	NA	60	1	0	59	113	113	0	0	0	0	0.0	0.0	0.0	0.0	22	21	0	1	0	0	0.0	0.04545455	0.02272727	0.02272727
melitaea_didyma	TRINITY_DN12594_c0_g1(+)	didyma.TRINITY_DN12594_c0_g1	NA	191	0	0	191	359	359	0	0	0	0	0.0	0.0	0.0	0.0	75	74	0	1	0	0	0.0	0.01333333	0.00666667	0.00666667
